Year,Price
,
01/07/97 0:00,3.82
,
01/08/97 0:00,3.8
,
01/09/97 0:00,3.61
,
01/10/97 0:00,3.92
,
01/13/97 0:00,4
,
01/14/97 0:00,4.01
,
01/15/97 0:00,4.34
,
01/16/97 0:00,4.71
,
01/17/97 0:00,3.91
,
01/20/97 0:00,3.26
,
01/21/97 0:00,2.99
,
01/22/97 0:00,3.05
,
01/23/97 0:00,2.96
,
01/24/97 0:00,2.62
,
01/27/97 0:00,2.98
,
01/28/97 0:00,3.05
,
01/29/97 0:00,2.91
,
01/30/97 0:00,2.86
,
01/31/97 0:00,2.77
,
02/03/97 0:00,2.49
,
02/04/97 0:00,2.59
,
02/05/97 0:00,2.65
,
02/06/97 0:00,2.51
,
02/07/97 0:00,2.39
,
02/10/97 0:00,2.42
,
02/11/97 0:00,2.34
,
02/12/97 0:00,2.42
,
02/13/97 0:00,2.22
,
02/14/97 0:00,2.12
,
02/18/97 0:00,1.84
,
02/19/97 0:00,1.95
,
02/20/97 0:00,1.92
,
02/21/97 0:00,1.92
,
02/24/97 0:00,1.92
,
02/25/97 0:00,1.77
,
02/26/97 0:00,1.81
,
02/27/97 0:00,1.8
,
02/28/97 0:00,1.78
,
03/03/97 0:00,1.8
,
03/04/97 0:00,1.87
,
03/05/97 0:00,1.92
,
03/06/97 0:00,1.82
,
03/07/97 0:00,1.89
,
03/10/97 0:00,1.95
,
03/11/97 0:00,1.92
,
03/12/97 0:00,1.96
,
03/13/97 0:00,1.98
,
03/14/97 0:00,1.97
,
03/17/97 0:00,2.01
,
03/18/97 0:00,1.91
,
03/19/97 0:00,1.88
,
03/20/97 0:00,1.88
,
03/21/97 0:00,1.87
,
03/24/97 0:00,1.8
,
03/25/97 0:00,1.85
,
03/26/97 0:00,1.85
,
03/27/97 0:00,1.84
,
03/31/97 0:00,1.84
,
04/01/97 0:00,1.95
,
04/02/97 0:00,1.85
,
04/03/97 0:00,1.87
,
04/04/97 0:00,1.91
,
04/07/97 0:00,1.99
,
04/08/97 0:00,2.01
,
04/09/97 0:00,1.96
,
04/10/97 0:00,1.97
,
04/11/97 0:00,1.98
,
04/14/97 0:00,2
,
04/15/97 0:00,2
,
04/16/97 0:00,2.02
,
04/17/97 0:00,2.08
,
04/18/97 0:00,2.1
,
04/21/97 0:00,2.09
,
04/22/97 0:00,2.1
,
04/23/97 0:00,2.22
,
04/24/97 0:00,2.11
,
04/25/97 0:00,2.16
,
04/28/97 0:00,2.1
,
04/29/97 0:00,2.09
,
04/30/97 0:00,2.16
,
05/01/97 0:00,2.19
,
05/02/97 0:00,2.21
,
05/05/97 0:00,2.23
,
05/06/97 0:00,2.25
,
05/07/97 0:00,2.34
,
05/08/97 0:00,2.33
,
05/09/97 0:00,2.3
,
05/12/97 0:00,2.27
,
05/13/97 0:00,2.18
,
05/14/97 0:00,2.22
,
05/15/97 0:00,2.25
,
05/16/97 0:00,2.19
,
05/19/97 0:00,2.25
,
05/20/97 0:00,2.22
,
05/21/97 0:00,2.21
,
05/22/97 0:00,2.22
,
05/23/97 0:00,2.2
,
05/27/97 0:00,2.29
,
05/28/97 0:00,2.34
,
05/29/97 0:00,2.29
,
05/30/97 0:00,2.23
,
06/02/97 0:00,2.2
,
06/03/97 0:00,2.11
,
06/04/97 0:00,2.19
,
06/05/97 0:00,2.18
,
06/06/97 0:00,2.19
,
06/09/97 0:00,2.19
,
06/10/97 0:00,2.16
,
06/11/97 0:00,2.16
,
06/12/97 0:00,2.14
,
06/13/97 0:00,2.15
,
06/16/97 0:00,2.2
,
06/17/97 0:00,2.2
,
06/18/97 0:00,2.22
,
06/19/97 0:00,2.23
,
06/20/97 0:00,2.25
,
06/23/97 0:00,2.29
,
06/24/97 0:00,2.32
,
06/25/97 0:00,2.32
,
06/26/97 0:00,2.23
,
06/27/97 0:00,2.17
,
06/30/97 0:00,2.17
,
07/01/97 0:00,2.16
,
07/02/97 0:00,2.14
,
07/03/97 0:00,2.11
,
07/07/97 0:00,2.13
,
07/08/97 0:00,2.13
,
07/09/97 0:00,2.16
,
07/10/97 0:00,2.15
,
07/11/97 0:00,2.16
,
07/14/97 0:00,2.18
,
07/15/97 0:00,2.21
,
07/16/97 0:00,2.24
,
07/17/97 0:00,2.29
,
07/18/97 0:00,2.26
,
07/21/97 0:00,2.17
,
07/22/97 0:00,2.18
,
07/23/97 0:00,2.2
,
07/24/97 0:00,2.24
,
07/25/97 0:00,2.22
,
07/28/97 0:00,2.19
,
07/29/97 0:00,2.23
,
07/30/97 0:00,2.19
,
07/31/97 0:00,2.23
,
08/01/97 0:00,2.24
,
08/04/97 0:00,2.26
,
08/05/97 0:00,2.33
,
08/06/97 0:00,2.38
,
08/07/97 0:00,2.5
,
08/08/97 0:00,2.38
,
08/11/97 0:00,2.53
,
08/12/97 0:00,2.56
,
08/13/97 0:00,2.45
,
08/14/97 0:00,2.57
,
08/15/97 0:00,2.53
,
08/18/97 0:00,2.56
,
08/19/97 0:00,2.61
,
08/20/97 0:00,2.62
,
08/21/97 0:00,2.45
,
08/22/97 0:00,2.47
,
08/25/97 0:00,2.53
,
08/26/97 0:00,2.58
,
08/27/97 0:00,2.51
,
08/28/97 0:00,2.57
,
08/29/97 0:00,2.69
,
09/02/97 0:00,2.82
,
09/03/97 0:00,2.86
,
09/04/97 0:00,2.73
,
09/05/97 0:00,2.67
,
09/08/97 0:00,2.67
,
09/09/97 0:00,2.74
,
09/10/97 0:00,2.74
,
09/11/97 0:00,2.78
,
09/12/97 0:00,2.86
,
09/15/97 0:00,2.88
,
09/16/97 0:00,2.83
,
09/17/97 0:00,2.75
,
09/18/97 0:00,2.84
,
09/19/97 0:00,2.94
,
09/22/97 0:00,2.98
,
09/23/97 0:00,3.09
,
09/24/97 0:00,3.03
,
09/25/97 0:00,3.05
,
09/26/97 0:00,3.24
,
09/29/97 0:00,3.09
,
09/30/97 0:00,2.96
,
10/01/97 0:00,3.08
,
10/02/97 0:00,2.97
,
10/03/97 0:00,2.91
,
10/06/97 0:00,2.96
,
10/07/97 0:00,2.81
,
10/08/97 0:00,2.8
,
10/09/97 0:00,2.8
,
10/10/97 0:00,2.78
,
10/13/97 0:00,2.87
,
10/14/97 0:00,2.84
,
10/15/97 0:00,2.84
,
10/16/97 0:00,2.94
,
10/17/97 0:00,2.97
,
10/20/97 0:00,3.05
,
10/21/97 0:00,3.13
,
10/22/97 0:00,3.24
,
10/23/97 0:00,3.34
,
10/24/97 0:00,3.29
,
10/27/97 0:00,3.46
,
10/28/97 0:00,3.61
,
10/29/97 0:00,3.45
,
10/30/97 0:00,3.34
,
10/31/97 0:00,3.22
,
11/03/97 0:00,3.23
,
11/04/97 0:00,3.15
,
11/05/97 0:00,3.18
,
11/06/97 0:00,3.2
,
11/07/97 0:00,3.05
,
11/10/97 0:00,3.2
,
11/11/97 0:00,3.26
,
11/12/97 0:00,3.28
,
11/13/97 0:00,3.27
,
11/14/97 0:00,3.25
,
11/17/97 0:00,3.1
,
11/18/97 0:00,3
,
11/19/97 0:00,2.97
,
11/20/97 0:00,2.77
,
11/21/97 0:00,2.59
,
11/24/97 0:00,2.63
,
11/25/97 0:00,2.51
,
11/26/97 0:00,2.5
,
12/01/97 0:00,2.52
,
12/02/97 0:00,2.61
,
12/03/97 0:00,2.53
,
12/04/97 0:00,2.48
,
12/05/97 0:00,2.42
,
12/08/97 0:00,2.3
,
12/09/97 0:00,2.35
,
12/10/97 0:00,2.45
,
12/11/97 0:00,2.3
,
12/12/97 0:00,2.3
,
12/15/97 0:00,2.25
,
12/16/97 0:00,2.29
,
12/17/97 0:00,2.38
,
12/18/97 0:00,2.37
,
12/19/97 0:00,2.39
,
12/22/97 0:00,2.36
,
12/23/97 0:00,2.24
,
12/24/97 0:00,2.06
,
12/26/97 0:00,2.18
,
12/29/97 0:00,2.33
,
12/30/97 0:00,2.27
,
12/31/97 0:00,2.27
,
01/02/98 0:00,2.16
,
01/05/98 0:00,2.05
,
01/06/98 0:00,2.16
,
01/07/98 0:00,2.13
,
01/08/98 0:00,2.11
,
01/09/98 0:00,2.09
,
01/12/98 0:00,2.01
,
01/13/98 0:00,2.03
,
01/14/98 0:00,2.05
,
01/15/98 0:00,2.07
,
01/16/98 0:00,2.11
,
01/20/98 0:00,2.12
,
01/21/98 0:00,2.09
,
01/22/98 0:00,2.1
,
01/23/98 0:00,2.14
,
01/26/98 0:00,2.09
,
01/27/98 0:00,2.06
,
01/28/98 0:00,2.09
,
01/29/98 0:00,2.07
,
01/30/98 0:00,2.09
,
02/02/98 0:00,2.23
,
02/03/98 0:00,2.27
,
02/04/98 0:00,2.23
,
02/05/98 0:00,2.31
,
02/06/98 0:00,2.35
,
02/09/98 0:00,2.25
,
02/10/98 0:00,2.18
,
02/11/98 0:00,2.21
,
02/12/98 0:00,2.2
,
02/13/98 0:00,2.22
,
02/17/98 0:00,2.18
,
02/18/98 0:00,2.19
,
02/19/98 0:00,2.22
,
02/20/98 0:00,2.2
,
02/23/98 0:00,2.2
,
02/24/98 0:00,2.19
,
02/25/98 0:00,2.21
,
02/26/98 0:00,2.28
,
02/27/98 0:00,2.23
,
03/02/98 0:00,2.26
,
03/03/98 0:00,2.24
,
03/04/98 0:00,2.19
,
03/05/98 0:00,2.12
,
03/06/98 0:00,2.1
,
03/09/98 0:00,2.17
,
03/10/98 0:00,2.25
,
03/11/98 0:00,2.25
,
03/12/98 0:00,2.23
,
03/13/98 0:00,2.21
,
03/16/98 0:00,2.2
,
03/17/98 0:00,2.2
,
03/18/98 0:00,2.21
,
03/19/98 0:00,2.25
,
03/20/98 0:00,2.28
,
03/23/98 0:00,2.33
,
03/24/98 0:00,2.29
,
03/25/98 0:00,2.33
,
03/26/98 0:00,2.29
,
03/27/98 0:00,2.26
,
03/30/98 0:00,2.32
,
03/31/98 0:00,2.34
,
04/01/98 0:00,2.45
,
04/02/98 0:00,2.43
,
04/03/98 0:00,2.51
,
04/06/98 0:00,2.51
,
04/07/98 0:00,2.51
,
04/08/98 0:00,2.65
,
04/09/98 0:00,2.61
,
04/13/98 0:00,2.52
,
04/14/98 0:00,2.42
,
04/15/98 0:00,2.48
,
04/16/98 0:00,2.48
,
04/17/98 0:00,2.4
,
04/20/98 0:00,2.4
,
04/21/98 0:00,2.46
,
04/22/98 0:00,2.46
,
04/23/98 0:00,2.35
,
04/24/98 0:00,2.31
,
04/27/98 0:00,2.29
,
04/28/98 0:00,2.27
,
04/29/98 0:00,2.29
,
04/30/98 0:00,2.18
,
05/01/98 0:00,2.11
,
05/04/98 0:00,2.1
,
05/05/98 0:00,2.19
,
05/06/98 0:00,2.12
,
05/07/98 0:00,2.16
,
05/08/98 0:00,2.11
,
05/11/98 0:00,2.19
,
05/12/98 0:00,2.23
,
05/13/98 0:00,2.24
,
05/14/98 0:00,2.18
,
05/15/98 0:00,2.18
,
05/18/98 0:00,2.19
,
05/19/98 0:00,2.17
,
05/20/98 0:00,2.18
,
05/21/98 0:00,2.11
,
05/22/98 0:00,2.02
,
05/26/98 0:00,2.1
,
05/27/98 0:00,2.1
,
05/28/98 0:00,2.04
,
05/29/98 0:00,2.1
,
06/01/98 0:00,2.1
,
06/02/98 0:00,2.2
,
06/03/98 0:00,2.13
,
06/04/98 0:00,2.04
,
06/05/98 0:00,2.01
,
06/08/98 0:00,2
,
06/09/98 0:00,2.01
,
06/10/98 0:00,1.98
,
06/11/98 0:00,1.99
,
06/12/98 0:00,2.01
,
06/15/98 0:00,2.08
,
06/16/98 0:00,2.1
,
06/17/98 0:00,2.05
,
06/18/98 0:00,2.14
,
06/19/98 0:00,2.2
,
06/22/98 0:00,2.35
,
06/23/98 0:00,2.35
,
06/24/98 0:00,2.4
,
06/25/98 0:00,2.39
,
06/26/98 0:00,2.4
,
06/29/98 0:00,2.36
,
06/30/98 0:00,2.39
,
07/01/98 0:00,2.46
,
07/02/98 0:00,2.36
,
07/06/98 0:00,2.38
,
07/07/98 0:00,2.35
,
07/08/98 0:00,2.39
,
07/09/98 0:00,2.38
,
07/10/98 0:00,2.32
,
07/13/98 0:00,2.3
,
07/14/98 0:00,2.23
,
07/15/98 0:00,2.21
,
07/16/98 0:00,2.15
,
07/17/98 0:00,2.15
,
07/20/98 0:00,2.18
,
07/21/98 0:00,2.09
,
07/22/98 0:00,2
,
07/23/98 0:00,2
,
07/24/98 0:00,1.97
,
07/27/98 0:00,2
,
07/28/98 0:00,1.97
,
07/29/98 0:00,1.99
,
07/30/98 0:00,1.95
,
07/31/98 0:00,1.85
,
08/03/98 0:00,1.84
,
08/04/98 0:00,1.9
,
08/05/98 0:00,1.91
,
08/06/98 0:00,1.85
,
08/07/98 0:00,1.82
,
08/10/98 0:00,1.87
,
08/11/98 0:00,1.87
,
08/12/98 0:00,1.85
,
08/13/98 0:00,1.83
,
08/14/98 0:00,1.83
,
08/17/98 0:00,1.93
,
08/18/98 0:00,1.94
,
08/19/98 0:00,1.96
,
08/20/98 0:00,1.9
,
08/21/98 0:00,1.93
,
08/24/98 0:00,1.9
,
08/25/98 0:00,1.89
,
08/26/98 0:00,1.83
,
08/27/98 0:00,1.76
,
08/28/98 0:00,1.66
,
08/31/98 0:00,1.61
,
09/01/98 0:00,1.84
,
09/02/98 0:00,1.72
,
09/03/98 0:00,1.71
,
09/04/98 0:00,1.71
,
09/08/98 0:00,1.81
,
09/09/98 0:00,1.78
,
09/10/98 0:00,1.88
,
09/11/98 0:00,1.86
,
09/14/98 0:00,1.86
,
09/15/98 0:00,1.94
,
09/16/98 0:00,2.15
,
09/17/98 0:00,2.12
,
09/18/98 0:00,2.27
,
09/21/98 0:00,2.18
,
09/22/98 0:00,2.29
,
09/23/98 0:00,2.19
,
09/24/98 0:00,2.17
,
09/25/98 0:00,2.38
,
09/28/98 0:00,2.23
,
09/29/98 0:00,2.06
,
09/30/98 0:00,2.22
,
10/01/98 0:00,2.33
,
10/02/98 0:00,2.14
,
10/05/98 0:00,2.09
,
10/06/98 0:00,2.01
,
10/07/98 0:00,2.05
,
10/08/98 0:00,2.02
,
10/09/98 0:00,1.8
,
10/12/98 0:00,1.75
,
10/13/98 0:00,1.7
,
10/14/98 0:00,1.8
,
10/15/98 0:00,1.75
,
10/16/98 0:00,1.64
,
10/19/98 0:00,1.74
,
10/20/98 0:00,1.95
,
10/21/98 0:00,2.04
,
10/22/98 0:00,1.95
,
10/23/98 0:00,1.84
,
10/26/98 0:00,1.92
,
10/27/98 0:00,1.85
,
10/28/98 0:00,1.7
,
10/29/98 0:00,2
,
10/30/98 0:00,2
,
11/02/98 0:00,1.84
,
11/03/98 0:00,2.1
,
11/04/98 0:00,2.11
,
11/05/98 0:00,2.26
,
11/06/98 0:00,2.25
,
11/09/98 0:00,2.28
,
11/10/98 0:00,2.3
,
11/11/98 0:00,2.33
,
11/12/98 0:00,2.21
,
11/13/98 0:00,2.21
,
11/16/98 0:00,2.19
,
11/17/98 0:00,2.12
,
11/18/98 0:00,2.1
,
11/19/98 0:00,2.1
,
11/20/98 0:00,2.07
,
11/23/98 0:00,2.02
,
11/24/98 0:00,2.08
,
11/25/98 0:00,2.13
,
11/30/98 0:00,1.63
,
12/01/98 0:00,1.41
,
12/02/98 0:00,1.4
,
12/03/98 0:00,1.21
,
12/04/98 0:00,1.05
,
12/07/98 0:00,1.44
,
12/08/98 0:00,1.79
,
12/09/98 0:00,1.64
,
12/10/98 0:00,1.59
,
12/11/98 0:00,1.55
,
12/14/98 0:00,1.8
,
12/15/98 0:00,1.86
,
12/16/98 0:00,1.95
,
12/17/98 0:00,2.02
,
12/18/98 0:00,2.02
,
12/21/98 0:00,2.05
,
12/22/98 0:00,1.96
,
12/23/98 0:00,1.88
,
12/24/98 0:00,1.89
,
12/28/98 0:00,1.79
,
12/29/98 0:00,1.82
,
12/30/98 0:00,1.81
,
12/31/98 0:00,1.95
,
01/04/99 0:00,2.1
,
01/05/99 0:00,2.05
,
01/06/99 0:00,2.04
,
01/07/99 0:00,1.91
,
01/08/99 0:00,1.9
,
01/11/99 0:00,1.83
,
01/12/99 0:00,1.82
,
01/13/99 0:00,1.87
,
01/14/99 0:00,1.77
,
01/15/99 0:00,1.78
,
01/19/99 0:00,1.77
,
01/20/99 0:00,1.81
,
01/21/99 0:00,1.85
,
01/22/99 0:00,1.82
,
01/25/99 0:00,1.76
,
01/26/99 0:00,1.73
,
01/27/99 0:00,1.75
,
01/28/99 0:00,1.75
,
01/29/99 0:00,1.83
,
02/01/99 0:00,1.75
,
02/02/99 0:00,1.78
,
02/03/99 0:00,1.8
,
02/04/99 0:00,1.79
,
02/05/99 0:00,1.81
,
02/08/99 0:00,1.81
,
02/09/99 0:00,1.82
,
02/10/99 0:00,1.8
,
02/11/99 0:00,1.78
,
02/12/99 0:00,1.82
,
02/16/99 0:00,1.79
,
02/17/99 0:00,1.79
,
02/18/99 0:00,1.8
,
02/19/99 0:00,1.79
,
02/22/99 0:00,1.77
,
02/23/99 0:00,1.75
,
02/24/99 0:00,1.73
,
02/25/99 0:00,1.64
,
02/26/99 0:00,1.63
,
03/01/99 0:00,1.65
,
03/02/99 0:00,1.67
,
03/03/99 0:00,1.68
,
03/04/99 0:00,1.72
,
03/05/99 0:00,1.74
,
03/08/99 0:00,1.87
,
03/09/99 0:00,1.86
,
03/10/99 0:00,1.94
,
03/11/99 0:00,1.87
,
03/12/99 0:00,1.81
,
03/15/99 0:00,1.75
,
03/16/99 0:00,1.75
,
03/17/99 0:00,1.75
,
03/18/99 0:00,1.75
,
03/19/99 0:00,1.73
,
03/22/99 0:00,1.74
,
03/23/99 0:00,1.8
,
03/24/99 0:00,1.79
,
03/25/99 0:00,1.8
,
03/26/99 0:00,1.83
,
03/29/99 0:00,1.8
,
03/30/99 0:00,1.89
,
03/31/99 0:00,2.02
,
04/01/99 0:00,1.95
,
04/05/99 0:00,2.03
,
04/06/99 0:00,1.98
,
04/07/99 0:00,2.03
,
04/08/99 0:00,2.07
,
04/09/99 0:00,2.1
,
04/12/99 0:00,2.06
,
04/13/99 0:00,2.14
,
04/14/99 0:00,2.11
,
04/15/99 0:00,2.14
,
04/16/99 0:00,2.14
,
04/19/99 0:00,2.1
,
04/20/99 0:00,2.18
,
04/21/99 0:00,2.17
,
04/22/99 0:00,2.24
,
04/23/99 0:00,2.23
,
04/26/99 0:00,2.23
,
04/27/99 0:00,2.32
,
04/28/99 0:00,2.31
,
04/29/99 0:00,2.37
,
04/30/99 0:00,2.25
,
05/03/99 0:00,2.23
,
05/04/99 0:00,2.32
,
05/05/99 0:00,2.36
,
05/06/99 0:00,2.32
,
05/07/99 0:00,2.25
,
05/10/99 0:00,2.25
,
05/11/99 0:00,2.29
,
05/12/99 0:00,2.19
,
05/13/99 0:00,2.21
,
05/14/99 0:00,2.28
,
05/17/99 0:00,2.31
,
05/18/99 0:00,2.3
,
05/19/99 0:00,2.27
,
05/20/99 0:00,2.26
,
05/21/99 0:00,2.21
,
05/24/99 0:00,2.19
,
05/25/99 0:00,2.18
,
05/26/99 0:00,2.22
,
05/27/99 0:00,2.27
,
05/28/99 0:00,2.29
,
06/01/99 0:00,2.34
,
06/02/99 0:00,2.36
,
06/03/99 0:00,2.35
,
06/04/99 0:00,2.31
,
06/07/99 0:00,2.41
,
06/08/99 0:00,2.38
,
06/09/99 0:00,2.39
,
06/10/99 0:00,2.37
,
06/11/99 0:00,2.3
,
06/14/99 0:00,2.29
,
06/15/99 0:00,2.28
,
06/16/99 0:00,2.28
,
06/17/99 0:00,2.24
,
06/18/99 0:00,2.24
,
06/21/99 0:00,2.22
,
06/22/99 0:00,2.23
,
06/23/99 0:00,2.25
,
06/24/99 0:00,2.26
,
06/25/99 0:00,2.27
,
06/28/99 0:00,2.25
,
06/29/99 0:00,2.33
,
06/30/99 0:00,2.34
,
07/01/99 0:00,2.29
,
07/02/99 0:00,2.26
,
07/06/99 0:00,2.29
,
07/07/99 0:00,2.2
,
07/08/99 0:00,2.19
,
07/09/99 0:00,2.17
,
07/12/99 0:00,2.12
,
07/13/99 0:00,2.14
,
07/14/99 0:00,2.16
,
07/15/99 0:00,2.12
,
07/16/99 0:00,2.18
,
07/19/99 0:00,2.2
,
07/20/99 0:00,2.24
,
07/21/99 0:00,2.25
,
07/22/99 0:00,2.32
,
07/23/99 0:00,2.42
,
07/26/99 0:00,2.55
,
07/27/99 0:00,2.55
,
07/28/99 0:00,2.58
,
07/29/99 0:00,2.67
,
07/30/99 0:00,2.55
,
08/02/99 0:00,2.51
,
08/03/99 0:00,2.61
,
08/04/99 0:00,2.64
,
08/05/99 0:00,2.69
,
08/06/99 0:00,2.69
,
08/09/99 0:00,2.73
,
08/10/99 0:00,2.77
,
08/11/99 0:00,2.79
,
08/12/99 0:00,2.73
,
08/13/99 0:00,2.71
,
08/16/99 0:00,2.73
,
08/17/99 0:00,2.7
,
08/18/99 0:00,2.75
,
08/19/99 0:00,2.87
,
08/20/99 0:00,2.97
,
08/23/99 0:00,2.95
,
08/24/99 0:00,3.01
,
08/25/99 0:00,3.1
,
08/26/99 0:00,2.97
,
08/27/99 0:00,2.87
,
08/30/99 0:00,2.85
,
08/31/99 0:00,2.84
,
09/01/99 0:00,2.71
,
09/02/99 0:00,2.56
,
09/03/99 0:00,2.47
,
09/07/99 0:00,2.56
,
09/08/99 0:00,2.66
,
09/09/99 0:00,2.75
,
09/10/99 0:00,2.84
,
09/13/99 0:00,2.8
,
09/14/99 0:00,2.66
,
09/15/99 0:00,2.52
,
09/16/99 0:00,2.47
,
09/17/99 0:00,2.45
,
09/20/99 0:00,2.49
,
09/21/99 0:00,2.33
,
09/22/99 0:00,2.3
,
09/23/99 0:00,2.45
,
09/24/99 0:00,2.54
,
09/27/99 0:00,2.51
,
09/28/99 0:00,2.52
,
09/29/99 0:00,2.57
,
09/30/99 0:00,2.31
,
10/01/99 0:00,2.39
,
10/04/99 0:00,2.49
,
10/05/99 0:00,2.45
,
10/06/99 0:00,2.48
,
10/07/99 0:00,2.49
,
10/08/99 0:00,2.35
,
10/11/99 0:00,2.53
,
10/12/99 0:00,2.65
,
10/13/99 0:00,2.81
,
10/14/99 0:00,2.7
,
10/15/99 0:00,2.66
,
10/18/99 0:00,2.82
,
10/19/99 0:00,2.89
,
10/20/99 0:00,2.9
,
10/21/99 0:00,2.99
,
10/22/99 0:00,3
,
10/25/99 0:00,2.98
,
10/26/99 0:00,2.96
,
10/27/99 0:00,3.02
,
10/28/99 0:00,2.97
,
10/29/99 0:00,2.76
,
11/01/99 0:00,2.73
,
11/02/99 0:00,2.81
,
11/03/99 0:00,2.82
,
11/04/99 0:00,2.75
,
11/05/99 0:00,2.62
,
11/08/99 0:00,2.59
,
11/09/99 0:00,2.44
,
11/10/99 0:00,2.39
,
11/11/99 0:00,2.38
,
11/12/99 0:00,2.16
,
11/15/99 0:00,2.33
,
11/16/99 0:00,2.23
,
11/17/99 0:00,2.24
,
11/18/99 0:00,2.22
,
11/19/99 0:00,2.16
,
11/22/99 0:00,2.05
,
11/23/99 0:00,1.99
,
11/24/99 0:00,1.96
,
11/29/99 0:00,2.25
,
11/30/99 0:00,2.22
,
12/01/99 0:00,2.17
,
12/02/99 0:00,2.18
,
12/03/99 0:00,2.16
,
12/06/99 0:00,2.19
,
12/07/99 0:00,2.16
,
12/08/99 0:00,2.23
,
12/09/99 0:00,2.2
,
12/10/99 0:00,2.27
,
12/13/99 0:00,2.35
,
12/14/99 0:00,2.49
,
12/15/99 0:00,2.54
,
12/16/99 0:00,2.52
,
12/17/99 0:00,2.55
,
12/20/99 0:00,2.67
,
12/21/99 0:00,2.59
,
12/22/99 0:00,2.45
,
12/23/99 0:00,2.42
,
12/27/99 0:00,2.36
,
12/28/99 0:00,2.32
,
12/29/99 0:00,2.34
,
12/30/99 0:00,2.3
,
01/04/00 0:00,2.16
,
01/05/00 0:00,2.17
,
01/06/00 0:00,2.18
,
01/07/00 0:00,2.19
,
01/10/00 0:00,2.2
,
01/11/00 0:00,2.23
,
01/12/00 0:00,2.25
,
01/13/00 0:00,2.29
,
01/14/00 0:00,2.28
,
01/18/00 0:00,2.35
,
01/19/00 0:00,2.4
,
01/20/00 0:00,2.53
,
01/21/00 0:00,2.55
,
01/24/00 0:00,2.55
,
01/25/00 0:00,2.66
,
01/26/00 0:00,2.73
,
01/27/00 0:00,2.76
,
01/28/00 0:00,2.84
,
01/31/00 0:00,2.69
,
02/01/00 0:00,2.81
,
02/02/00 0:00,2.91
,
02/03/00 0:00,2.85
,
02/04/00 0:00,2.78
,
02/07/00 0:00,2.81
,
02/08/00 0:00,2.6
,
02/09/00 0:00,2.62
,
02/10/00 0:00,2.65
,
02/11/00 0:00,2.65
,
02/14/00 0:00,2.61
,
02/15/00 0:00,2.61
,
02/16/00 0:00,2.65
,
02/17/00 0:00,2.66
,
02/18/00 0:00,2.65
,
02/22/00 0:00,2.55
,
02/23/00 0:00,2.5
,
02/24/00 0:00,2.52
,
02/25/00 0:00,2.51
,
02/28/00 0:00,2.6
,
02/29/00 0:00,2.65
,
03/01/00 0:00,2.71
,
03/02/00 0:00,2.8
,
03/03/00 0:00,2.72
,
03/06/00 0:00,2.76
,
03/07/00 0:00,2.78
,
03/08/00 0:00,2.74
,
03/09/00 0:00,2.69
,
03/13/00 0:00,2.79
,
03/14/00 0:00,2.83
,
03/15/00 0:00,2.76
,
03/16/00 0:00,2.84
,
03/17/00 0:00,2.81
,
03/20/00 0:00,2.73
,
03/21/00 0:00,2.74
,
03/22/00 0:00,2.78
,
03/23/00 0:00,2.76
,
03/24/00 0:00,2.82
,
03/27/00 0:00,2.82
,
03/28/00 0:00,2.94
,
03/29/00 0:00,2.92
,
03/30/00 0:00,2.83
,
03/31/00 0:00,2.88
,
04/03/00 0:00,2.92
,
04/04/00 0:00,2.87
,
04/05/00 0:00,2.86
,
04/06/00 0:00,2.98
,
04/07/00 0:00,2.99
,
04/10/00 0:00,2.97
,
04/11/00 0:00,2.98
,
04/12/00 0:00,3.05
,
04/13/00 0:00,3.05
,
04/14/00 0:00,3.11
,
04/17/00 0:00,3.13
,
04/18/00 0:00,3.12
,
04/19/00 0:00,3.12
,
04/20/00 0:00,3.07
,
04/24/00 0:00,3.12
,
04/25/00 0:00,3.18
,
04/26/00 0:00,3.12
,
04/27/00 0:00,3.06
,
04/28/00 0:00,3.09
,
05/01/00 0:00,3.16
,
05/02/00 0:00,3.2
,
05/03/00 0:00,3.18
,
05/04/00 0:00,3.09
,
05/05/00 0:00,3.11
,
05/08/00 0:00,3.12
,
05/09/00 0:00,3.25
,
05/10/00 0:00,3.2
,
05/11/00 0:00,3.37
,
05/12/00 0:00,3.35
,
05/15/00 0:00,3.37
,
05/16/00 0:00,3.45
,
05/17/00 0:00,3.49
,
05/18/00 0:00,3.73
,
05/19/00 0:00,3.76
,
05/22/00 0:00,3.95
,
05/23/00 0:00,3.85
,
05/24/00 0:00,3.94
,
05/25/00 0:00,4.18
,
05/26/00 0:00,4.29
,
05/30/00 0:00,4.35
,
05/31/00 0:00,4.52
,
06/01/00 0:00,4.39
,
06/02/00 0:00,4.21
,
06/05/00 0:00,4.17
,
06/06/00 0:00,4.48
,
06/07/00 0:00,4.23
,
06/08/00 0:00,3.96
,
06/09/00 0:00,4.14
,
06/12/00 0:00,4.22
,
06/13/00 0:00,4.27
,
06/14/00 0:00,4.16
,
06/15/00 0:00,4.38
,
06/16/00 0:00,4.45
,
06/19/00 0:00,4.38
,
06/20/00 0:00,4.02
,
06/21/00 0:00,4.14
,
06/22/00 0:00,4.44
,
06/23/00 0:00,4.42
,
06/26/00 0:00,4.37
,
06/27/00 0:00,4.55
,
06/28/00 0:00,4.44
,
06/29/00 0:00,4.25
,
06/30/00 0:00,4.36
,
07/03/00 0:00,4.36
,
07/05/00 0:00,4.24
